city,body_type,transmission,ownerno,brand,model,modelyear,price,insurance_validity,fuel_type,seats,kms_driven,mileage
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Swift,2013,4.26,Third Party insurance,Diesel,5,89197.0,22.9
Hyderabad,Hatchback,Manual,1,Datsun,Datsun RediGO,2020,3.05,Third Party insurance,Petrol,5,30000.0,22.7
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i20,2018,6.29,Third Party insurance,Petrol,5,70000.0,18.6
Hyderabad,Hatchback,Automatic,1,Maruti,Maruti Baleno,2021,8.69,Third Party,Petrol,5,28700.0,19.56
Hyderabad,Sedan,Automatic,2,Volkswagen,Volkswagen Virtus,2022,18.5,Third Party insurance,Petrol,5,20000.0,18.12
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i10,2012,3.0,Comprehensive,Petrol,5,91629.0,20.36
Hyderabad,Hatchback,Manual,1,Ford,Ford Freestyle,2021,8.5,Third Party insurance,Diesel,5,30000.0,23.8
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Baleno,2022,8.7,Not Available,Petrol,5,7058.0,21.01
Hyderabad,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2017,7.75,Third Party insurance,Diesel,5,86500.0,28.4
Hyderabad,Sedan,Manual,2,Honda,Honda Amaze,2015,4.16,Third Party,Petrol,5,76438.0,18.0
Hyderabad,SUV,Manual,2,Hyundai,Hyundai Creta,2017,10.25,Zero Dep,Petrol,5,24489.0,13.0
Hyderabad,Hatchback,Automatic,1,Maruti,Maruti Swift,2022,7.9,Third Party insurance,Petrol,5,20000.0,22.56
Hyderabad,Sedan,Manual,1,Hyundai,Hyundai Verna,2017,8.55,Comprehensive,Diesel,5,110600.0,23.9
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Baleno,2019,6.49,Third Party insurance,Petrol,5,63840.0,21.4
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i10,2009,2.3,Third Party insurance,Petrol,5,74000.0,20.36
Hyderabad,Hatchback,Manual,1,Tata,Tata Tiago,2021,5.99,Zero Dep,Petrol,5,21314.0,19.01
Hyderabad,Sedan,Automatic,1,Hyundai,Hyundai Verna,2017,9.0,Comprehensive,Diesel,5,40007.0,18.0
Hyderabad,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2015,6.22,Third Party insurance,Diesel,5,89997.0,26.59
Hyderabad,Hatchback,Manual,1,Honda,Honda Brio,2014,3.62,Comprehensive,Petrol,5,64736.0,19.4
Hyderabad,SUV,Automatic,1,Audi,Audi Q3,2013,12.95,Third Party insurance,Diesel,5,105000.0,15.73
Hyderabad,SUV,Manual,1,Maruti,Maruti SX4 S Cross,2020,9.64,Comprehensive,Petrol,5,40687.0,18.55
Hyderabad,Sedan,Automatic,2,Ford,Ford Fiesta,2012,3.95,Third Party insurance,Petrol,5,33000.0,16.97
Hyderabad,Hatchback,Automatic,1,Maruti,Maruti Celerio,2016,4.6,Third Party insurance,Petrol,5,57000.0,23.1
Hyderabad,MUV,Manual,2,Toyota,Toyota Innova,2006,4.0,Third Party insurance,Diesel,8,120000.0,12.8
Hyderabad,SUV,Manual,1,Kia,Kia Seltos,2019,13.25,Third Party insurance,Diesel,5,88000.0,20.8
Hyderabad,Hatchback,Manual,3,Hyundai,Hyundai i10,2009,2.15,Third Party insurance,Petrol,5,80000.0,20.36
Hyderabad,SUV,Manual,1,Hyundai,Hyundai Venue,2020,10.5,Third Party insurance,Petrol,5,49500.0,18.0
Hyderabad,Hatchback,Manual,1,Renault,Renault KWID,2020,4.65,Third Party insurance,Petrol,5,15985.0,21.46
Hyderabad,Sedan,Manual,2,Honda,Honda City,2015,5.74,Comprehensive,Petrol,5,85871.0,17.4
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i10,2012,2.95,Third Party insurance,Petrol,5,73665.0,20.36
Hyderabad,SUV,Automatic,1,Land Rover,Land Rover Range Rover,2020,2.6,Comprehensive,Petrol,5,31614.0,13.33
Hyderabad,Sedan,Manual,1,Tata,Tata Tigor,2021,7.07,Comprehensive,Petrol,5,70380.0,19.28
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,6.05,Third Party insurance,Petrol,5,73202.0,18.6
Hyderabad,Sedan,Automatic,1,Honda,Honda Amaze,2016,5.65,Third Party insurance,Petrol,5,80000.0,18.3
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Swift,2017,6.08,Comprehensive,Diesel,5,58006.0,25.2
Hyderabad,Hatchback,Automatic,1,Maruti,Maruti Swift,2019,7.25,Third Party insurance,Petrol,5,64000.0,21.21
Hyderabad,Hatchback,Manual,2,Honda,Honda Brio,2014,3.69,Third Party insurance,Petrol,5,50670.0,19.4
Hyderabad,Hatchback,Automatic,2,Hyundai,Hyundai Santro,2020,5.08,Third Party insurance,Petrol,5,41058.0,20.3
Hyderabad,SUV,Manual,1,Renault,Renault Duster,2013,3.6,Third Party insurance,Diesel,5,120000.0,20.45
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Wagon R Stingray,2014,3.99,Third Party insurance,Petrol,5,56367.0,20.51
Hyderabad,SUV,Manual,1,Hyundai,Hyundai Venue,2019,9.2,Third Party insurance,Petrol,5,41000.0,18.27
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,7.4,Third Party insurance,Petrol,5,40000.0,18.6
Hyderabad,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2016,6.25,Third Party insurance,Petrol,5,16000.0,18.9
Hyderabad,Hatchback,Automatic,1,Maruti,Maruti Celerio,2016,4.5,Third Party insurance,Petrol,5,69900.0,23.1
Hyderabad,Sedan,Manual,1,Honda,Honda City,2016,6.5,Third Party insurance,Petrol,5,120000.0,17.8
Hyderabad,Hatchback,Manual,1,Tata,Tata Tiago,2016,4.5,Third Party insurance,Petrol,5,95000.0,23.84
Hyderabad,Sedan,Automatic,1,Audi,Audi A3,2018,24.45,Comprehensive,Diesel,5,35000.0,20.38
Hyderabad,Sedan,Automatic,1,Honda,Honda City,2014,6.75,Third Party insurance,Petrol,5,66000.0,18.0
Hyderabad,Sedan,Manual,1,Maruti,Maruti Ciaz,2016,6.52,Zero Dep,Diesel,5,67905.0,28.09
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai Santro,2019,4.96,Third Party insurance,Petrol,5,19348.0,20.3
Hyderabad,Sedan,Manual,1,Honda,Honda Amaze,2017,6.5,Third Party insurance,Petrol,5,35000.0,17.8
Hyderabad,Sedan,Manual,1,Hyundai,Hyundai Verna,2017,7.89,Comprehensive,Petrol,5,30811.0,17.01
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Celerio X,2019,4.58,Zero Dep,Petrol,5,73227.0,21.63
Hyderabad,Sedan,Manual,2,Tata,Tata Manza,2010,2.0,Third Party insurance,Diesel,5,80000.0,19.0
Hyderabad,Hatchback,Manual,1,Honda,Honda Brio,2012,3.11,Third Party,Petrol,5,90184.0,19.4
Hyderabad,SUV,Manual,1,Maruti,Maruti SX4 S Cross,2021,10.0,Third Party insurance,Petrol,5,30000.0,18.55
Hyderabad,Sedan,Manual,1,Hyundai,Hyundai Verna,2016,6.13,Third Party,Petrol,5,66039.0,17.01
Hyderabad,Sedan,Manual,2,Hyundai,Hyundai Xcent,2017,3.9,Third Party insurance,Diesel,5,120000.0,25.4
Hyderabad,Sedan,Manual,2,Honda,Honda City,2013,5.17,Comprehensive,Petrol,5,89205.0,16.8
Hyderabad,SUV,Manual,1,Hyundai,Hyundai Venue,2020,9.99,Third Party insurance,Petrol,5,50000.0,18.0
Hyderabad,Hatchback,Automatic,1,Maruti,Maruti Baleno,2018,7.4,Third Party insurance,Petrol,5,80000.0,21.4
Hyderabad,SUV,Manual,1,MG,MG Hector,2020,16.5,Third Party insurance,Diesel,5,29000.0,17.41
Hyderabad,SUV,Automatic,1,BMW,BMW X1,2012,13.2,Third Party insurance,Diesel,5,90000.0,17.05
Hyderabad,Sedan,Manual,1,Tata,Tata Manza,2011,2.2,Third Party insurance,Diesel,5,120000.0,21.12
Hyderabad,Hatchback,Manual,2,Fiat,Fiat Avventura,2015,4.2,Third Party insurance,Diesel,5,100000.0,20.5
Hyderabad,Hatchback,Automatic,1,Maruti,Maruti Baleno,2017,5.5,Not Available,Petrol,5,56962.0,21.4
Hyderabad,Sedan,Automatic,1,Skoda,Skoda Rapid,2015,5.5,Third Party insurance,Diesel,5,90000.0,21.66
Hyderabad,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2018,5.02,Comprehensive,Petrol,5,101739.0,17.74
Hyderabad,Hatchback,Manual,1,Tata,Tata Tiago,2019,5.52,Zero Dep,Petrol,5,69049.0,23.84
Hyderabad,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,8.3,Third Party insurance,Diesel,5,110000.0,24.3
Hyderabad,Sedan,Manual,1,Honda,Honda Amaze,2017,5.79,Zero Dep,Petrol,5,56242.0,19.5
Hyderabad,SUV,Manual,1,Mahindra,Mahindra XUV500,2018,12.15,Third Party,Diesel,7,124281.0,16.0
Hyderabad,SUV,Manual,1,Hyundai,Hyundai Venue,2019,9.5,Third Party insurance,Petrol,5,38000.0,18.27
Hyderabad,SUV,Manual,1,Mahindra,Mahindra Scorpio,2018,10.21,Third Party insurance,Diesel,7,84249.0,18.9
Hyderabad,Sedan,Automatic,1,BMW,BMW 3 Series,2018,25.95,Third Party,Diesel,5,45000.0,22.69
Hyderabad,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2013,4.21,Comprehensive,Petrol,5,122117.0,22.41
Hyderabad,SUV,Manual,1,Ford,Ford Ecosport,2019,8.7,Comprehensive,Diesel,5,108632.0,23.0
Hyderabad,Sedan,Automatic,1,BMW,BMW 5 Series,2017,45.0,Third Party insurance,Diesel,5,10700.0,18.12
Hyderabad,SUV,Manual,1,Ford,Ford Ecosport,2017,6.77,Third Party,Diesel,5,116988.0,22.77
Hyderabad,Sedan,Automatic,1,Honda,Honda City,2014,7.25,Third Party insurance,Petrol,5,60000.0,18.0
Hyderabad,Sedan,Manual,1,Honda,Honda Amaze,2018,6.5,Third Party insurance,Diesel,5,120000.0,25.8
Hyderabad,SUV,Manual,1,Hyundai,Hyundai Creta,2016,9.8,Third Party insurance,Diesel,5,92000.0,19.67
Hyderabad,MUV,Manual,1,Mahindra,Mahindra Marazzo,2019,11.0,Third Party insurance,Diesel,7,80000.0,17.3
Hyderabad,Sedan,Manual,2,Toyota,Toyota Corolla Altis,2009,2.9,Third Party insurance,CNG,5,90000.0,14.53
Hyderabad,Hatchback,Manual,2,Skoda,Skoda Fabia,2014,3.5,Third Party insurance,Diesel,5,110000.0,20.86
Hyderabad,Hatchback,Manual,1,Nissan,Nissan Micra,2011,2.9,Third Party insurance,Petrol,5,70000.0,18.06
Hyderabad,Hatchback,Manual,1,Tata,Tata Tiago,2018,5.9,Third Party insurance,Diesel,5,72761.0,27.28
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i10,2013,2.99,Comprehensive,Petrol,5,72473.0,20.36
Hyderabad,SUV,Manual,1,Maruti,Maruti Brezza,2022,12.52,Third Party,Petrol,5,18030.0,19.89
Hyderabad,Sedan,Manual,1,Honda,Honda Amaze,2018,8.75,Third Party insurance,Diesel,5,63000.0,27.4
Hyderabad,Hatchback,Automatic,1,Honda,Honda Jazz,2016,5.5,Third Party,Petrol,5,40404.0,19.0
Hyderabad,Sedan,Automatic,1,Honda,Honda City,2018,9.7,Comprehensive,Petrol,5,96407.0,18.0
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,5.9,Third Party insurance,Petrol,5,20000.0,18.9
Hyderabad,Sedan,Manual,1,Honda,Honda City,2017,7.71,Comprehensive,Petrol,5,53456.0,17.8
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Alto 800,2016,2.57,Comprehensive,Petrol,5,91603.0,22.05
Hyderabad,Hatchback,Manual,1,Toyota,Toyota Glanza,2021,7.67,Zero Dep,Petrol,5,28246.0,22.35
Hyderabad,Sedan,Manual,3,Renault,Renault Scala,2013,2.6,Third Party insurance,Diesel,5,171000.0,21.64
Hyderabad,Hatchback,Manual,1,Tata,Tata Tiago,2021,5.81,Third Party,Petrol,5,30224.0,19.01
Hyderabad,Sedan,Manual,1,Honda,Honda City,2017,10.25,Third Party insurance,Diesel,5,70000.0,25.6
Hyderabad,Hatchback,Manual,3,Hyundai,Hyundai i20,2013,4.0,Third Party insurance,Diesel,5,120000.0,21.27
Hyderabad,SUV,Manual,2,Maruti,Maruti Vitara Brezza,2017,7.5,Third Party insurance,Diesel,5,120000.0,24.3
Hyderabad,Sedan,Manual,2,Skoda,Skoda Rapid,2020,10.0,Third Party insurance,Diesel,5,80000.0,21.13
Hyderabad,Sedan,Automatic,1,Skoda,Skoda Octavia,2019,21.5,Third Party insurance,Petrol,5,49000.0,15.1
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,6.6,Third Party insurance,Petrol,5,70000.0,18.6
Hyderabad,SUV,Manual,1,Ford,Ford Ecosport,2014,6.62,Third Party insurance,Diesel,5,85838.0,22.7
Hyderabad,Hatchback,Manual,1,Nissan,Nissan Micra Active,2016,3.95,Third Party insurance,Petrol,5,68000.0,19.69
Hyderabad,Hatchback,Automatic,2,Maruti,Maruti Celerio,2018,5.14,Comprehensive,Petrol,5,38607.0,23.1
Hyderabad,Hatchback,Automatic,2,Hyundai,Hyundai i20,2019,7.72,Third Party insurance,Petrol,5,48934.0,17.4
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i20,2018,6.8,Third Party insurance,Petrol,5,73000.0,18.6
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Alto 800,2014,2.54,Third Party insurance,Petrol,5,31933.0,22.05
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,3.11,Third Party insurance,Petrol,5,54959.0,18.9
Hyderabad,Sedan,Automatic,1,Jaguar,Jaguar XF,2014,21.5,Third Party insurance,Diesel,5,49000.0,14.74
Hyderabad,Sedan,Automatic,1,Honda,Honda City,2017,10.15,Zero Dep,Petrol,5,59261.0,18.0
Hyderabad,Sedan,Automatic,1,Audi,Audi A3,2019,28.5,Third Party insurance,Diesel,5,42000.0,20.38
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Swift,2014,4.61,Comprehensive,Petrol,5,73889.0,22.38
Hyderabad,Hatchback,Manual,2,Renault,Renault KWID,2019,3.72,Third Party,Petrol,5,44363.0,22.3
Hyderabad,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2011,14.5,Third Party insurance,Diesel,5,54000.0,14.21
Hyderabad,Sedan,Manual,1,Hyundai,Hyundai Verna,2017,8.03,Third Party,Petrol,5,50151.0,17.01
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,2010,2.2,Third Party insurance,LPG,5,120000.0,13.45
Hyderabad,Sedan,Automatic,1,Volvo,Volvo S60,2012,11.5,Third Party insurance,Diesel,5,92000.0,13.2
Hyderabad,Sedan,Automatic,1,Jaguar,Jaguar XF,2017,29.95,Comprehensive,Diesel,5,51000.0,19.33
Hyderabad,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2018,69.5,Third Party insurance,Petrol,5,70000.0,8.9
Hyderabad,SUV,Manual,1,Hyundai,Hyundai Venue,2019,9.0,Not Available,Petrol,5,72253.0,18.27
Hyderabad,SUV,Manual,1,Mahindra,Mahindra XUV500,2015,14.0,Not Available,Diesel,7,51757.0,16.0
Hyderabad,Hatchback,Manual,1,Chevrolet,Chevrolet Beat,2012,2.95,Third Party insurance,Petrol,5,46000.0,18.6
Hyderabad,SUV,Manual,1,Tata,Tata Harrier,2022,19.65,Third Party,Diesel,5,24648.0,16.35
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,3.06,Comprehensive,Petrol,5,61201.0,20.51
Hyderabad,SUV,Manual,1,Tata,Tata Harrier,2021,20.15,Third Party insurance,Diesel,5,23000.0,16.35
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Wagon R,2016,3.66,Third Party,Petrol,5,46563.0,20.51
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,6.45,Third Party insurance,Petrol,5,41085.0,18.6
Hyderabad,Hatchback,Manual,1,Ford,Ford Figo,2010,2.99,Third Party insurance,Diesel,5,90000.0,20.0
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i20,2013,4.23,Comprehensive,Petrol,5,50260.0,18.5
Hyderabad,Hatchback,Manual,1,Ford,Ford Figo,2010,2.95,Third Party insurance,Petrol,5,55000.0,15.6
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Celerio,2014,3.28,Third Party insurance,Petrol,5,107913.0,25.24
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Swift,2017,5.65,Comprehensive,Petrol,5,52858.0,22.38
Hyderabad,Sedan,Automatic,1,BMW,BMW 3 Series,2014,22.5,Third Party insurance,Diesel,5,50000.0,19.59
Hyderabad,Hatchback,Manual,2,Renault,Renault KWID,2016,2.99,Comprehensive,Petrol,5,41832.0,23.01
Hyderabad,Hatchback,Manual,1,Datsun,Datsun GO,2014,2.99,Third Party insurance,Petrol,5,61000.0,20.63
Hyderabad,Sedan,Automatic,1,Skoda,Skoda Laura,2012,4.9,Comprehensive,Diesel,5,136700.0,17.0
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Ritz,2011,3.4,Third Party insurance,Petrol,5,44000.0,18.5
Hyderabad,Sedan,Automatic,3,Hyundai,Hyundai Sonata,2003,1.5,Third Party insurance,Petrol,5,40000.0,11.0
Hyderabad,MUV,Automatic,1,Renault,Renault Triber,2021,6.5,Comprehensive,Petrol,7,45430.0,18.2
Hyderabad,SUV,Automatic,1,Volkswagen,Volkswagen Taigun,2022,16.5,Third Party insurance,Petrol,5,10000.0,18.41
Hyderabad,SUV,Manual,1,Nissan,Nissan Magnite,2021,7.5,Third Party insurance,Petrol,5,50000.0,18.75
Hyderabad,SUV,Manual,1,Mahindra,Mahindra XUV500,2015,7.0,Comprehensive,Diesel,7,89178.0,16.0
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Swift,2014,4.66,Comprehensive,Petrol,5,52507.0,22.38
Hyderabad,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,2019,5.87,Third Party insurance,Petrol,5,47495.0,19.44
Hyderabad,Hatchback,Manual,2,Datsun,Datsun RediGO,2017,2.2,Third Party insurance,Petrol,5,50000.0,22.7
Hyderabad,Hatchback,Automatic,1,Maruti,Maruti Swift,2019,6.77,Third Party insurance,Petrol,5,89899.0,22.56
Hyderabad,Hatchback,Manual,2,Renault,Renault KWID,2017,3.34,Third Party insurance,Petrol,5,39992.0,23.01
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Wagon R,2009,1.5,Third Party insurance,LPG,5,80000.0,17.3
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,3.15,Third Party,Petrol,5,89791.0,18.9
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Wagon R,2006,1.15,Third Party insurance,Petrol,5,83000.0,18.9
Hyderabad,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2015,3.89,Comprehensive,Petrol,5,114071.0,18.9
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Wagon R,2015,3.47,Comprehensive,Petrol,5,66445.0,20.51
Hyderabad,SUV,Automatic,1,Volkswagen,Volkswagen Taigun,2021,14.5,Third Party insurance,Petrol,5,30000.0,18.41
Hyderabad,SUV,Manual,1,Honda,Honda WR-V,2018,8.0,Third Party insurance,Diesel,5,96615.0,25.5
Hyderabad,SUV,Manual,1,Kia,Kia Seltos,2020,15.5,Third Party insurance,Diesel,5,60000.0,20.8
Hyderabad,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2016,3.5,Third Party insurance,Diesel,5,120000.0,23.4
Hyderabad,Sedan,Manual,2,Hyundai,Hyundai Xcent,2016,3.2,Third Party insurance,Diesel,5,90000.0,24.4
Hyderabad,SUV,Manual,1,Jeep,Jeep Compass,2021,30.0,Third Party insurance,Diesel,5,24001.0,16.3
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Swift,2011,3.45,Third Party insurance,Petrol,5,76000.0,18.6
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,7.5,Third Party insurance,Petrol,5,30000.0,20.7
Hyderabad,SUV,Manual,1,Jeep,Jeep Compass,2021,30.0,Third Party insurance,Diesel,5,37821.0,16.3
Hyderabad,SUV,Automatic,1,MG,MG Hector,2019,16.99,Third Party insurance,Petrol,5,42000.0,13.96
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Swift,2016,4.89,Third Party,Petrol,5,64685.0,22.38
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Wagon R,2015,3.31,Comprehensive,Petrol,5,71003.0,20.51
Hyderabad,MUV,Manual,1,Maruti,Maruti XL6,2021,12.0,Third Party insurance,Petrol,6,10000.0,19.01
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i20,2013,4.01,Comprehensive,Diesel,5,122617.0,21.9
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i10,2015,3.47,Third Party,Petrol,5,93593.0,19.81
Hyderabad,Hatchback,Manual,2,Hyundai,Hyundai i20,2012,4.1,Third Party insurance,Petrol,5,76000.0,17.0
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i20,2020,7.64,Third Party insurance,Petrol,5,51216.0,18.6
Hyderabad,SUV,Manual,1,Hyundai,Hyundai Creta,2021,14.0,Comprehensive,Petrol,5,36714.0,18.9
Hyderabad,Hatchback,Manual,1,Tata,Tata Altroz,2021,8.31,Third Party insurance,Diesel,5,61626.0,23.64
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Baleno,2016,5.35,Comprehensive,Petrol,5,47741.0,21.4
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2014,4.65,Third Party insurance,Petrol,5,63000.0,18.9
Hyderabad,Hatchback,Manual,1,Renault,Renault KWID,2020,4.15,Zero Dep,Petrol,5,60894.0,21.74
Hyderabad,Sedan,Manual,2,Honda,Honda City,2008,2.3,Third Party insurance,Petrol,5,70000.0,16.9
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai i10,2012,3.2,Third Party insurance,Petrol,5,51000.0,19.81
Hyderabad,Hatchback,Manual,1,Tata,Tata Tiago,2016,4.0,Third Party insurance,Petrol,5,110000.0,23.84
Hyderabad,SUV,Manual,1,Hyundai,Hyundai Venue,2022,12.0,Third Party insurance,Petrol,5,10000.0,18.9
Hyderabad,SUV,Automatic,1,BMW,BMW X1,2011,11.0,Third Party insurance,Diesel,5,95000.0,17.05
Hyderabad,Sedan,Manual,1,Maruti,Maruti Ciaz,2018,8.5,Comprehensive,Diesel,5,66000.0,26.82
Hyderabad,SUV,Manual,1,Mahindra,Mahindra Scorpio,2011,3.9,Third Party insurance,Diesel,7,80642.0,12.05
Hyderabad,SUV,Automatic,1,Hyundai,Hyundai Creta,2018,12.25,Third Party insurance,Diesel,5,70000.0,17.01
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Baleno,2020,7.49,Zero Dep,Petrol,5,15700.0,21.01
Hyderabad,SUV,Manual,1,Hyundai,Hyundai Creta,2018,10.01,Third Party,Petrol,5,81764.0,13.0
Hyderabad,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,7.81,Third Party insurance,Petrol,5,95933.0,19.1
Hyderabad,SUV,Manual,1,Jeep,Jeep Compass,2019,16.5,Third Party insurance,Petrol,5,23000.0,16.0
Hyderabad,Hatchback,Manual,2,Honda,Honda Jazz,2015,4.26,Third Party insurance,Petrol,5,85589.0,18.7
Hyderabad,Hatchback,Manual,2,Hyundai,Hyundai i20,2017,6.16,Comprehensive,Petrol,5,72793.0,18.6
Hyderabad,Sedan,Automatic,1,Hyundai,Hyundai Verna,2013,4.9,Third Party insurance,Diesel,5,92000.0,22.32
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Swift,2014,4.28,Third Party insurance,Petrol,5,95255.0,22.38
Hyderabad,MUV,Manual,1,Toyota,Toyota Innova Crysta,2019,22.75,Comprehensive,Diesel,8,59000.0,13.68
Hyderabad,Hatchback,Automatic,1,Maruti,Maruti Baleno,2018,6.7,Zero Dep,Petrol,5,89242.0,21.4
Hyderabad,Hatchback,Manual,1,Honda,Honda Brio,2012,3.37,Comprehensive,Petrol,5,40503.0,19.4
Hyderabad,Sedan,Manual,1,Hyundai,Hyundai Verna,2022,13.5,Third Party insurance,Diesel,5,20000.0,25.0
Hyderabad,Sedan,Manual,1,Honda,Honda Amaze,2018,6.11,Third Party,Petrol,5,96863.0,19.5
Hyderabad,SUV,Manual,1,Honda,Honda WR-V,2021,9.75,Third Party,Petrol,5,30300.0,16.5
Hyderabad,Sedan,Manual,2,Honda,Honda City,2017,8.25,Third Party insurance,Petrol,5,40000.0,17.8
Hyderabad,Sedan,Manual,1,Honda,Honda Amaze,2014,4.0,Third Party insurance,Diesel,5,120000.0,25.8
Hyderabad,SUV,Manual,1,Mahindra,Mahindra XUV500,2013,9.0,Not Available,Diesel,7,27892.0,15.1
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Swift,2020,6.5,Third Party insurance,Petrol,5,90000.0,21.21
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Wagon R,2009,2.25,Third Party insurance,LPG,5,100000.0,17.3
Hyderabad,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2014,4.0,Comprehensive,Petrol,5,73000.0,18.9
Hyderabad,Sedan,Automatic,1,Honda,Honda City Hybrid,2022,22.5,Third Party insurance,Petrol,5,30000.0,26.5
Hyderabad,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2018,7.07,Zero Dep,Petrol,5,32152.0,21.21
Hyderabad,Hatchback,Manual,1,Maruti,Maruti Swift,2015,5.76,Comprehensive,Diesel,5,58241.0,25.2
Hyderabad,MUV,Manual,2,Maruti,Maruti Ertiga,2014,5.6,Third Party insurance,Diesel,7,120000.0,20.77
Hyderabad,Sedan,Manual,2,Honda,Honda City,2013,4.56,Comprehensive,Petrol,5,94141.0,16.8
Hyderabad,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2017,6.85,Zero Dep,Petrol,5,59411.0,21.21
Hyderabad,Sedan,Manual,1,Volkswagen,Volkswagen Jetta,2016,12.05,Third Party insurance,Petrol,5,17105.0,14.69
Hyderabad,Sedan,Manual,2,Maruti,Maruti Ciaz,2018,9.75,Third Party insurance,Diesel,5,37100.0,28.09
Hyderabad,Hatchback,Manual,2,Hyundai,Hyundai i10,2012,2.89,Third Party,Petrol,5,103211.0,20.36
Hyderabad,Hatchback,Manual,2,Maruti,Maruti Wagon R,2012,2.9,Third Party,Petrol,5,113543.0,18.9
Hyderabad,SUV,Manual,2,Mahindra,Mahindra Scorpio,2010,4.25,Third Party insurance,Diesel,7,120000.0,12.05
Hyderabad,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2012,4.07,Third Party,Diesel,5,99334.0,19.3
Hyderabad,Sedan,Manual,1,Ford,Ford Fiesta,2014,3.0,Comprehensive,Diesel,5,156126.0,25.01
Hyderabad,SUV,Automatic,2,Hyundai,Hyundai Creta,2017,11.95,Comprehensive,Diesel,5,68000.0,17.01
Hyderabad,Sedan,Manual,2,Honda,Honda Amaze,2014,3.9,Third Party insurance,Petrol,5,100000.0,18.0
Hyderabad,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,2008,2.25,Third Party insurance,Petrol,5,54000.0,18.9
Hyderabad,Sedan,Manual,2,Maruti,Maruti Swift Dzire Tour,2019,6.5,Third Party insurance,Diesel,5,110000.0,19.95
